###############################################################################
Defintion of the variables
  index: ID of structure
  coordiantion: number of the first neigbor of the center Au
  Ead: adsorption energy
  AuC: distance between center Au and C
  com_dis: distance between center Au and center of mass of CO
  angle: angle between center Au, C and O
###############################################################################

index coordination Ead_vacuum Ead_reqm AuC_vacuum AuC_reqmcom_dis_vacuum com_dis_reqm angle_vacuum angle_reqm
   07023   8   -0.9026   -0.8362    2.1567    2.2954   2.6927    2.7513    138.34    127.39
   07025   7   -0.8180   -0.9025    2.0018    2.0018   2.6583    2.6592    177.79    178.46
   08019   7   -0.8578   -0.8747    1.9999    1.9989   2.6556    2.6281    175.22    160.36
   08020   8   -0.7188   -0.7262    2.0237    2.0416   2.6789    2.6465    175.35    153.24
   09015   8   -0.7073   -0.6536    2.0323    2.0500   2.6888    2.7016    179.66    173.70
 1110077   6   -0.8677   -0.9480    1.9880    2.0007   2.6380    2.6565    170.01    176.15
 1110150   7   -0.7165   -0.6812    2.0233    2.0385   2.6736    2.6901    168.91    169.89
 1110397   7   -0.8196   -0.8871    2.0023    2.0049   2.6573    2.6456    175.05    165.66
 1110663   5   -1.0089   -1.1245    1.9656    1.9657   2.6206    2.6207    174.10    174.26
 1110745   8   -0.6515   -0.7954    2.0396    2.0482   2.6894    2.7058    169.22    177.64
 1110785   8   -0.4546   -0.4296    2.0682    2.0848   2.7232    2.7422    173.94    177.49
 1110822   5   -0.8016   -0.8809    1.9974    2.0097   2.6406    2.6656    166.09    175.80
    2814   7   -0.8739   -0.8552    1.9849    2.0039   2.6381    2.6585    172.71    174.75
    3531   7   -0.8886   -0.9155    1.9991    2.0170   2.6552    2.6630    177.39    167.61
    4086   8   -0.7800   -0.6689    2.1084    2.1111   2.6711    2.6844    142.66    145.22
    4118   8   -0.7440   -0.6194    2.0345    2.0393   2.6782    2.6651    166.66    159.34
    5951   9   -0.4495   -0.4440    2.1045    2.1218   2.7479    2.7387    166.78    156.80
  600054   6   -0.9351   -1.0312    1.9947    2.0044   2.6376    2.6451    165.87    165.31
  600090   6   -0.9477   -1.1208    1.9866    2.0089   2.6363    2.6647    169.65    177.30
  600101   6   -0.9175   -1.0281    1.9897    2.0093   2.6424    2.6644    172.15    176.40
  600113   6   -0.9083   -0.8653    1.9797    1.9794   2.6367    2.6169    179.36    163.52
  600168   6   -0.9276   -1.0413    1.9841    2.0030   2.6409    2.6519    178.91    169.87
  600375   6   -1.0715   -1.2129    1.9681    1.9888   2.6254    2.6391    178.00    170.76
  600601   6   -0.8484   -0.9509    1.9939    2.0080   2.6288    2.6537    162.48    167.65
  601018   6   -0.9507   -1.0510    1.9756    1.9888   2.6192    2.6375    166.24    169.73
  601231   6   -0.9317   -1.0803    1.9823    2.0032   2.6376    2.6557    175.48    172.78
  601288   6   -0.9111   -1.0247    1.9893    2.0079   2.6407    2.6639    170.98    178.06
  601290   6   -0.9671   -1.0355    1.9727    1.9884   2.6289    2.6417    176.10    172.37
  601345   6   -0.9304   -0.9782    1.9828    2.0032   2.6338    2.6589    170.52    178.49
  601421   6   -1.0398   -1.1850    1.9841    2.0057   2.6372    2.6613    172.43    176.81
  601693   6   -0.8806   -0.8889    2.0001    2.0009   2.6563    2.6551    179.96    174.77
  601694   6   -0.9616   -1.1969    1.9783    1.9967   2.6359    2.6524    179.02    175.63
  601720   6   -0.9498   -0.9976    1.9789    1.9891   2.6362    2.6296    178.60    164.92
  601825   6   -0.9587   -1.0416    1.9864    2.0030   2.6392    2.6536    172.35    170.71
  601854   6   -0.9657   -1.1484    1.9733    1.9894   2.6303    2.6316    179.86    165.24
  601869   6   -1.0035   -1.1331    1.9768    1.9974   2.6298    2.6537    172.02    177.59
    6815   8   -0.7735   -0.7433    2.0264    2.0389   2.6696    2.6860    166.26    169.25
  700002   7   -0.7961   -0.8716    1.9965    2.0178   2.6502    2.6692    173.14    171.00
  700053   7   -0.7173   -0.8006    2.0122    2.0288   2.6705    2.6846    179.28    174.89
  700065   7   -0.7804   -0.8026    2.0075    2.0268   2.6605    2.6793    172.40    173.23
  700112   7   -0.8407   -0.9242    1.9971    2.0063   2.6539    2.6454    178.17    164.40
  700227   7   -0.8210   -0.8922    1.9967    2.0160   2.6527    2.6676    177.81    171.97
  700434   7   -0.9139   -0.8916    1.9890    2.0076   2.6459    2.6124    177.27    152.66
  700444   7   -0.8115   -0.7993    2.0094    2.0164   2.6614    2.6696    170.71    171.96
  700589   7   -0.8177   -0.8220    2.0046    2.0203   2.6613    2.6783    179.55    178.82
