system Eqm_adsorption(eV) Ereqm_adsorption(eV) Ereqm_adsorption_solv_fixed(eV) Ereqm_adsorption_solv_min(eV)
CONTCAR_AuCO_702119 -0.82300000 -0.80675667 -0.81330188 -0.81633659 
CONTCAR_AuCO_702257 -0.82150000 -0.80097348 -0.87367952 -0.87868904 
CONTCAR_AuCO_702696 -0.83350000 -0.82410195 -0.89265501 -0.88672063 
CONTCAR_AuCO_702726 -0.79060000 -0.78423003 -0.73823926 -0.74534556 
CONTCAR_AuCO_702854 -0.87150000 -0.87118345 -0.83977424 -0.87817208 
CONTCAR_AuCO_7350 -0.39160000 -0.34223902 -0.43029533 -0.44513707 
CONTCAR_AuCO_800070 -0.62590000 -0.59499936 -0.72058510 -0.72440098 
CONTCAR_AuCO_800140 -0.77730000 -0.74968092 -0.78125314 -0.78004377 
CONTCAR_AuCO_800270 -0.70500000 -0.66976040 -0.80295229 -0.79936662 
CONTCAR_AuCO_800657 -0.67690000 -0.64766195 -0.60252872 -0.60070128 
CONTCAR_AuCO_800717 -0.68160000 -0.66247559 -0.68552381 -0.68949245 
CONTCAR_AuCO_800729 -0.70570000 -0.63745890 -0.77858904 -0.78353827 
CONTCAR_AuCO_800897 -0.57960000 -0.54947772 -0.59753254 -0.59659959 
CONTCAR_AuCO_801011 -0.75020000 -0.71325486 -0.68730193 -0.69594486 
CONTCAR_AuCO_801447 -0.65650000 -0.64876515 -0.67322568 -0.68121718 
CONTCAR_AuCO_801457 -0.63570000 -0.60512568 -0.69216388 -0.65601432 
CONTCAR_AuCO_801585 -0.68350000 -0.67727242 -0.68468852 -0.69141744 
CONTCAR_AuCO_801748 -0.79870000 -0.71144065 -0.80137022 -0.78209295 
CONTCAR_AuCO_801773 -0.74030000 -0.69912412 -0.59660573 -0.59601554 
CONTCAR_AuCO_802230 -0.76680000 -0.76071847 -0.73139444 -0.77064574 
CONTCAR_AuCO_802279 -0.81830000 -0.77757976 -0.91152885 -0.86048011 
CONTCAR_AuCO_900445 -0.65750000 -0.54970235 -0.72719370 -0.69250363 
CONTCAR_AuCO_900714 -0.59840000 -0.58880090 -0.63798206 -0.65488402 
CONTCAR_AuCO_900924 -0.57790000 -0.45807891 -0.62975084 -0.54273849 
CONTCAR_AuCO_901005 -0.56460000 -0.49212121 -0.55113035 -0.53233453 
CONTCAR_AuCO_901216 -0.52160000 -0.43707232 -0.45881528 -0.42242433 
CONTCAR_AuCO_901312 -0.65780000 -0.61720577 -0.72883873 -0.73108792 
CONTCAR_AuCO_901509 -0.53240000 -0.46652689 -0.48764248 -0.43172918 
CONTCAR_AuCO_901889 -0.66960000 -0.62314259 -0.60736293 -0.61910038 
CONTCAR_AuCO_901906 -0.54440000 -0.50858823 -0.55109157 -0.55098709 
CONTCAR_AuCO_901915 -0.89160000 -0.82621432 -0.70845599 -0.74515688 
CONTCAR_AuCO_902140 -0.63020000 -0.54870219 -0.60050844 -0.61403131 
CONTCAR_AuCO_902161 -0.60530000 -0.54350512 -0.65585647 -0.61290644 
CONTCAR_AuCO_902262 -0.72770000 -0.68443104 -0.64101005 -0.61011409 
CONTCAR_AuCO_902587 -0.63810000 -0.52361043 -0.68367400 -0.64642785 
CONTCAR_AuCO_902592 -0.66150000 -0.62147362 -0.72517971 -0.72457363 
CONTCAR_AuCO_902974 -0.62800000 -0.55126580 -0.67191290 -0.60526253 
CONTCAR_AuCO_903016 -0.55320000 -0.52926869 -0.53155762 -0.53583493 
CONTCAR_AuCO_903310 -0.80180000 -0.77141260 -0.67256612 -0.67159191 
CONTCAR_AuCO_903456 -0.78570000 -0.71027674 -0.70337608 -0.70614613 
CONTCAR_AuCO_903588 -0.83970000 -0.81437411 -0.76851327 -0.80069558 
CONTCAR_AuCO_01005 -0.62610000 -0.55716442 -0.67656146 -0.63563898 
CONTCAR_AuCO_01029 -0.78150000 -0.80769055 -0.85425867 -0.85803728 
CONTCAR_AuCO_02016 -0.61840000 -0.49926646 -0.57954330 -0.47092597 
CONTCAR_AuCO_03014 -0.95310000 -0.93716705 -1.03987946 -1.06621334 
CONTCAR_AuCO_04008 -0.81120000 -0.75191877 -0.77339674 -0.75630504 
CONTCAR_AuCO_05010 -0.77090000 -0.68766973 -0.68474465 -0.68793474 
CONTCAR_AuCO_05026 -0.55410000 -0.47912805 -0.58737369 -0.53987802 
CONTCAR_AuCO_07011 -0.94380000 -0.93720460 -1.02670514 -1.04796860 
CONTCAR_AuCO_07017 -0.61870000 -0.49049484 -0.62737316 -0.62322829 
CONTCAR_AuCO_09005 -0.66800000 -0.59787257 -0.69855367 -0.65550427 
CONTCAR_AuCO_09006 -1.03650000 -1.02881408 -1.01507189 -1.05294180 
CONTCAR_AuCO_09008 -0.75020000 -0.74818411 -0.81742900 -0.81531885 
CONTCAR_AuCO_1110083 -1.01200000 -0.97916469 -1.13519650 -1.14045712 
CONTCAR_AuCO_1110105 -0.65140000 -0.57813083 -0.62136248 -0.61441635 
CONTCAR_AuCO_1110284 -0.56470000 -0.55212464 -0.58260209 -0.58387655 
CONTCAR_AuCO_1110532 -0.83910000 -0.82582657 -0.94417103 -0.96861061 
CONTCAR_AuCO_1675 -0.86490000 -0.84835763 -0.98095772 -0.96099818 
CONTCAR_AuCO_3697 -0.78030000 -0.74883682 -0.67883952 -0.67531438 
CONTCAR_AuCO_4102 -0.82600000 -0.80426574 -0.82240590 -0.83853874 
CONTCAR_AuCO_5206 -0.43310000 -0.41312654 -0.40847440 -0.39017192 
CONTCAR_AuCO_600317 -0.91960000 -0.90803151 -1.10348107 -1.10537627 
CONTCAR_AuCO_600378 -0.93950000 -0.91818871 -1.05739342 -1.08103176 
CONTCAR_AuCO_600583 -0.91500000 -0.89425686 -0.96264479 -1.00501404 
CONTCAR_AuCO_600598 -0.95030000 -0.92071245 -1.07512614 -1.09605488 
CONTCAR_AuCO_600623 -0.95620000 -0.96734958 -1.14151082 -1.16213598 
CONTCAR_AuCO_600766 -0.96780000 -0.95520743 -1.17205055 -1.17480281 
CONTCAR_AuCO_601065 -1.01890000 -1.02738333 -1.12344726 -1.13032331 
CONTCAR_AuCO_601109 -0.91890000 -0.89438752 -1.00585110 -1.01838883 
CONTCAR_AuCO_601265 -0.94980000 -0.93608302 -0.90573842 -0.91021554 
CONTCAR_AuCO_601327 -0.96160000 -0.95657105 -1.08626758 -1.08372375 
CONTCAR_AuCO_601505 -0.90110000 -0.89631946 -0.92836701 -0.94201159 
CONTCAR_AuCO_601903 -0.95470000 -0.94642088 -1.17011518 -1.16762656 
CONTCAR_AuCO_601946 -0.92710000 -0.88892292 -1.04945898 -1.05197903 
CONTCAR_AuCO_602092 -1.00200000 -1.00496991 -1.10177567 -1.12863147 
CONTCAR_AuCO_602113 -0.97780000 -0.97480590 -1.12217387 -1.12624941 
CONTCAR_AuCO_602118 -0.93290000 -0.93901034 -1.08614775 -1.08125852 
CONTCAR_AuCO_602173 -0.92930000 -0.93152774 -0.98920704 -1.01753534 
CONTCAR_AuCO_602187 -1.00370000 -0.98697637 -0.98114867 -0.98125703 
CONTCAR_AuCO_602191 -0.91480000 -0.90511307 -1.11623819 -1.11697232 
CONTCAR_AuCO_6888 -0.75540000 -0.73040726 -0.68442385 -0.65766500 
CONTCAR_AuCO_700150 -0.83420000 -0.83351206 -0.87768998 -0.88295856 
CONTCAR_AuCO_700461 -0.89940000 -0.91529771 -0.89234799 -0.89726183 
CONTCAR_AuCO_700487 -0.79170000 -0.75468188 -0.80334564 -0.79889277 
CONTCAR_AuCO_700611 -0.81690000 -0.79228178 -0.80558109 -0.79253450 
CONTCAR_AuCO_700616 -0.74620000 -0.72390157 -0.88928233 -0.89626051 
CONTCAR_AuCO_700669 -0.81220000 -0.79387544 -0.71495375 -0.76242758 
CONTCAR_AuCO_700707 -0.80450000 -0.78097237 -0.91653670 -0.91594127 
CONTCAR_AuCO_701169 -0.93340000 -0.89874340 -0.89760498 -0.88218012 
CONTCAR_AuCO_701365 -0.78810000 -0.77125885 -0.75125204 -0.80111908 
CONTCAR_AuCO_701575 -0.77530000 -0.74483253 -0.83215978 -0.82123826 
CONTCAR_AuCO_701898 -0.81600000 -0.74452981 -0.98680646 -0.91882631 
CONTCAR_AuCO_702020 -0.82140000 -0.80855649 -0.85385736 -0.87430387 
CONTCAR_AuCO_702025 -0.82910000 -0.80195824 -0.80770534 -0.81327799 
CONTCAR_AuCO_702411 -0.78000000 -0.71681843 -0.79532641 -0.78082311 
CONTCAR_AuCO_702419 -0.80890000 -0.82730713 -0.86652192 -0.89721225 
CONTCAR_AuCO_702570 -0.91520000 -0.86675401 -0.92938920 -0.93843421 
CONTCAR_AuCO_702616 -0.77820000 -0.78591765 -0.85788564 -0.86917846 
CONTCAR_AuCO_702688 -0.77750000 -0.76443586 -0.76720496 -0.77303325 
CONTCAR_AuCO_800234 -0.76500000 -0.72651285 -0.77600988 -0.82480414 
CONTCAR_AuCO_800455 -0.70590000 -0.62630746 -0.71818136 -0.65915238 
CONTCAR_AuCO_800568 -0.65250000 -0.65046906 -0.64102210 -0.64776950 
CONTCAR_AuCO_800623 -0.67430000 -0.66735371 -0.72065044 -0.72300095 
CONTCAR_AuCO_800949 -0.77710000 -0.72587836 -0.78787298 -0.80976598 
CONTCAR_AuCO_800986 -0.59280000 -0.48105439 -0.65871363 -0.57164251 
CONTCAR_AuCO_801450 -0.66640000 -0.63957167 -0.70368195 -0.67859162 
CONTCAR_AuCO_801578 -0.63830000 -0.60795895 -0.64955371 -0.65453191 
CONTCAR_AuCO_801743 -0.55980000 -0.53309770 -0.55531789 -0.55608212 
CONTCAR_AuCO_801853 -0.76970000 -0.74458019 -0.77171769 -0.82479441 
CONTCAR_AuCO_801928 -0.69360000 -0.58352188 -0.73812255 -0.65528501 
CONTCAR_AuCO_802510 -0.76090000 -0.71662393 -0.68500566 -0.69537980 
CONTCAR_AuCO_8155 -0.95330000 -0.92983771 -0.95758346 -0.96283837 
CONTCAR_AuCO_900257 -0.77180000 -0.72339565 -0.69028929 -0.68935913 
CONTCAR_AuCO_900393 -0.68660000 -0.63835201 -0.64999196 -0.68446726 
CONTCAR_AuCO_900412 -0.64290000 -0.50466491 -0.66980401 -0.55912052 
CONTCAR_AuCO_901839 -0.65190000 -0.59085761 -0.64720934 -0.63521732 
CONTCAR_AuCO_902046 -0.47500000 -0.45756089 -0.47526974 -0.48194141 
CONTCAR_AuCO_902048 -0.69870000 -0.64273234 -0.65652983 -0.65383822 
CONTCAR_AuCO_902127 -0.56510000 -0.53888543 -0.63140775 -0.61766418 
CONTCAR_AuCO_902810 -0.62610000 -0.47989587 -0.63982633 -0.52180615 
CONTCAR_AuCO_902848 -0.56210000 -0.42730164 -0.55437795 -0.45247962 
CONTCAR_AuCO_902869 -0.66410000 -0.62131288 -0.72355255 -0.70987076 
CONTCAR_AuCO_902921 -0.76940000 -0.75380862 -0.64357416 -0.67002703 
CONTCAR_AuCO_903315 -0.56150000 -0.51921051 -0.56827351 -0.53737696 
CONTCAR_AuCO_903316 -0.65110000 -0.61140439 -0.62198405 -0.62817559 
CONTCAR_AuCO_903390 -0.41740000 -0.40179040 -0.38212772 -0.39006385 
