###############################################################################
Defintion of the variables
  index: ID of structure
  coordiantion: number of the first neigbor of the center Au
  Ead: adsorption energy
  AuC: distance between center Au and C
  com_dis: distance between center Au and center of mass of OCOH
###############################################################################

index coordination Ead_vacuum Ead_reqm AuC_vacuum AuC_reqmcom_dis_vacuum com_dis_reqm
    5993   6    0.0619   -0.3089    2.0883    2.0816   2.5594    2.5506
  600213   6    0.1541   -0.2108    2.0801    2.0716   2.5495    2.5296
  600350   6    0.1159   -0.2712    2.0752    2.0659   2.5415    2.5198
  600375   6   -0.0781   -0.4720    2.0731    2.0652   2.5458    2.5417
  600378   6   -0.0718   -0.3657    2.0708    2.0781   2.5435    2.5464
  600414   6    0.0997   -0.1884    2.0735    2.0696   2.5430    2.5309
  600506   6    0.1157   -0.1269    2.0816    2.0727   2.5596    2.5383
  600628   6   -0.1000   -0.2466    2.0699    2.0641   2.5443    2.5103
  600706   6    0.0919   -0.3108    2.0769    2.0700   2.5450    2.5200
  601032   6    0.0576   -0.3128    2.0735    2.0626   2.5451    2.5382
  601075   6    0.0411   -0.4507    2.0727    2.0633   2.5399    2.5207
  601089   6    0.0893   -0.3148    2.0816    2.0723   2.5502    2.5397
  601097   6    0.0454   -0.4426    2.0704    2.0799   2.5449    2.5531
  601109   6    0.1267   -0.1878    2.0816    2.0708   2.5510    2.5358
  601604   6   -0.0421   -0.4484    2.0747    2.0831   2.5563    2.5587
  601825   6    0.1025   -0.3225    2.0776    2.0741   2.5479    2.5342
  601838   6    0.0084   -0.4546    2.0688    2.0604   2.5377    2.5376
  601924   6    0.0629   -0.2507    2.0733    2.0684   2.5402    2.5368
  601930   6    0.1322   -0.2935    2.0784    2.0692   2.5458    2.5291
  601990   6    0.1033   -0.3409    2.0713    2.0616   2.5442    2.5155
  602038   6    0.0548   -0.2475    2.0741    2.0645   2.5444    2.5184
  602110   6    0.0287   -0.1747    2.0806    2.0709   2.5491    2.5484
  602118   6   -0.0685   -0.4363    2.0743    2.0693   2.5474    2.5285
    6235   7   -0.0171   -0.2284    2.0846    2.0762   2.5477    2.5296
    6696   6    0.0790   -0.3626    2.0797    2.0708   2.5490    2.5301
    6801   7    0.0550   -0.1236    2.0881    2.0801   2.5502    2.5265
    6815   8    0.0870   -0.2229    2.1027    2.0923   2.5747    2.5386
    6989   5   -0.0136   -0.3911    2.0749    2.0731   2.5618    2.5530
  700012   7    0.0042   -0.2644    2.0905    2.0815   2.5583    2.5308
  700015   7    0.0834   -0.3571    2.0838    2.0778   2.5634    2.5609
  700397   7    0.1400   -0.2177    2.0945    2.0872   2.5536    2.5392
  700426   7    0.1015   -0.2510    2.0812    2.0957   2.5648    2.5735
  700439   7    0.1771   -0.0825    2.0791    2.0694   2.5564    2.5412
  700489   7    0.1684   -0.0033    2.0866    2.0789   2.5723    2.5540
  700765   7    0.1300   -0.1600    2.0892    2.0970   2.5659    2.5639
  701454   7    0.1298   -0.2485    2.0926    2.0804   2.5573    2.5347
  701620   7    0.1449   -0.1646    2.0894    2.0852   2.5693    2.5601
  701920   7    0.1186   -0.0955    2.0837    2.0790   2.5619    2.5537
  702004   7    0.1437   -0.1925    2.0992    2.0925   2.5789    2.5589
  702251   7    0.0978   -0.2274    2.0840    2.0750   2.5636    2.5417
  702498   7    0.0446   -0.2623    2.0919    2.0792   2.5659    2.5363
  702665   7    0.2257    0.0075    2.0952    2.0863   2.5718    2.5585
  702704   7    0.1574   -0.1381    2.0960    2.0839   2.5635    2.5481
    7213   6    0.0044   -0.2185    2.0718    2.0640   2.5374    2.5227
    7544   6   -0.0661   -0.5820    2.0780    2.0859   2.5484    2.5445
    7568   8    0.1053   -0.0951    2.1097    2.1025   2.5845    2.5627
  800123   8    0.0722   -0.2336    2.1222    2.1153   2.6121    2.5912
  800282   8    0.1736   -0.2097    2.0983    2.0880   2.5722    2.5446
  800346   8    0.1338   -0.2231    2.1003    2.1102   2.5821    2.5735
  800363   8    0.1611   -0.2142    2.1002    2.0908   2.5743    2.5666
  800460   8    0.0632   -0.3595    2.1094    2.1006   2.5894    2.5592
  800505   8    0.1062   -0.1263    2.1027    2.0944   2.5781    2.5567
  800825   8    0.1879   -0.1593    2.0985    2.0879   2.5721    2.5449
  800948   8    0.2903   -0.0706    2.0990    2.0904   2.5570    2.5320
  801120   8    0.2595   -0.0888    2.1119    2.1005   2.5860    2.5762
  801223   8    0.2013    0.0281    2.1073    2.0958   2.5822    2.5601
  801454   8    0.2015   -0.0866    2.0964    2.1042   2.5731    2.5642
  802109   8    0.0530   -0.3064    2.0971    2.0896   2.5988    2.5904
  802526   8    0.1215   -0.1173    2.1077    2.1048   2.5793    2.5529
    8480   6    0.0106   -0.2949    2.0761    2.0646   2.5503    2.5266
    8515   6    0.0561   -0.3454    2.0818    2.0785   2.5502    2.5350
  900030   9    0.2958    0.0442    2.1286    2.1175   2.6013    2.5673
  900152   9    0.4046    0.1680    2.1783    2.1698   2.6670    2.6456
  900398   9    0.2483   -0.0692    2.1229    2.1122   2.5965    2.5759
  900486   9    0.3115    0.1547    2.1222    2.1126   2.5992    2.5658
  900496   9    0.2816    0.0905    2.1491    2.1414   2.6469    2.6109
  901849   9    0.2369   -0.0875    2.1194    2.1094   2.5920    2.5589
  901974   9    0.2656   -0.0667    2.1321    2.1217   2.6034    2.5717
  902309   9    0.3849    0.0822    2.1477    2.1390   2.6469    2.6081
  902516   9    0.3961    0.0979    2.1350    2.1324   2.6129    2.5802
  902538   9    0.2877   -0.0380    2.1359    2.1266   2.6078    2.5849
  902884   9    0.3034    0.1049    2.1465    2.1394   2.6208    2.5995
  903315   9    0.2431   -0.0574    2.1339    2.1411   2.6116    2.5960
  903488   9    0.3988    0.2067    2.1469    2.1337   2.6248    2.5970
    0539   7   -0.0140   -0.2642    2.0808    2.0718   2.5493    2.5398
    0966   6   -0.0728   -0.4272    2.0717    2.0659   2.5495    2.5335
 1110221   5    0.1965   -0.2836    2.0699    2.0613   2.5354    2.5260
 1110292   7    0.0970   -0.1072    2.1081    2.0998   2.5684    2.5427
 1110727   7    0.1522   -0.1667    2.0947    2.0886   2.5792    2.5449
 1110788   6    0.0341   -0.2448    2.0896    2.0797   2.5589    2.5284
    1671   9    0.4987    0.2016    2.1345    2.1418   2.6064    2.6012
    2809   6   -0.0340   -0.3685    2.0740    2.0632   2.5500    2.5257
    3941   7    0.1578   -0.0135    2.0925    2.0808   2.5611    2.5297
    4102   7    0.1407   -0.1787    2.1189    2.1116   2.5678    2.5417
    5408   6    0.0344   -0.1159    2.0725    2.0639   2.5439    2.5372
    5968   6   -0.0393   -0.3105    2.0798    2.0687   2.5500    2.5297
  600000   6    0.0609   -0.4430    2.0839    2.0724   2.5602    2.5335
  600003   6    0.1300   -0.2774    2.0746    2.0617   2.5444    2.5256
  600004   6    0.1258   -0.2534    2.0761    2.0665   2.5422    2.5322
  600068   6    0.0088   -0.3958    2.0723    2.0658   2.5449    2.5383
  600090   6    0.1045   -0.2874    2.0752    2.0667   2.5472    2.5373
  600145   6    0.1203   -0.2532    2.0721    2.0856   2.5461    2.5528
  600249   6    0.0875   -0.3467    2.0720    2.0640   2.5454    2.5256
  600358   6    0.1090   -0.2100    2.0739    2.0650   2.5431    2.5444
  600452   6   -0.0929   -0.4912    2.0755    2.0669   2.5409    2.5254
  600515   6    0.1267   -0.0944    2.0732    2.0697   2.5396    2.5273
  600782   6   -0.0857   -0.5052    2.0788    2.0724   2.5516    2.5429
  600834   6   -0.0605   -0.3700    2.0826    2.0737   2.5621    2.5451
  601148   6    0.0954   -0.1435    2.0716    2.0612   2.5418    2.5336
  601342   6    0.1391   -0.2828    2.0795    2.0699   2.5483    2.5426
  601345   6    0.0345   -0.2816    2.0745    2.0657   2.5401    2.5285
  601478   6    0.0478   -0.2235    2.0749    2.0696   2.5414    2.5316
  601488   6    0.0750   -0.2787    2.0797    2.0762   2.5518    2.5358
  601537   6    0.1359   -0.1887    2.0730    2.0660   2.5401    2.5356
  601773   6    0.1245   -0.2252    2.0734    2.0724   2.5430    2.5404
  601946   6    0.1313   -0.2213    2.0734    2.0684   2.5421    2.5336
  601984   6    0.1114   -0.1289    2.0755    2.0694   2.5439    2.5066
  602113   6    0.0296   -0.3275    2.0760    2.0664   2.5415    2.5447
  602191   6    0.1130   -0.3090    2.0714    2.0603   2.5412    2.5320
    6220   6    0.0701   -0.2571    2.0756    2.0680   2.5430    2.5229
    6356   6   -0.0219   -0.3373    2.0789    2.0703   2.5475    2.5281
    6843   7   -0.0386   -0.2750    2.0983    2.0911   2.5627    2.5441
    6863   5    0.0415   -0.3082    2.0641    2.0532   2.5320    2.5151
  700000   7    0.0130   -0.2369    2.0827    2.0770   2.5619    2.5477
  700072   7    0.0550   -0.2255    2.0891    2.0805   2.5539    2.5499
  700108   7    0.1212   -0.2015    2.0846    2.0772   2.5633    2.5419
  700251   7    0.1788   -0.2326    2.0872    2.0791   2.5649    2.5478
  700424   7    0.0389   -0.3512    2.0907    2.0992   2.5701    2.5643
  700455   7    0.0188   -0.2601    2.0851    2.0764   2.5579    2.5365
  700581   7    0.1013   -0.2047    2.0993    2.0926   2.5846    2.5549
  700590   7    0.1185   -0.1974    2.0756    2.0677   2.5367    2.5227
  700666   7    0.1535   -0.2059    2.0766    2.0898   2.5549    2.5633
  700712   7    0.1962   -0.2277    2.0909    2.0869   2.5682    2.5589
  700762   7    0.0881   -0.2071    2.0976    2.1068   2.5808    2.5797
  701388   7    0.0255   -0.2106    2.0885    2.0786   2.5692    2.5382
  701808   7   -0.0285   -0.3568    2.0906    2.0987   2.5578    2.5457
  702114   7    0.0925   -0.3368    2.0887    2.0831   2.5558    2.5401
  702131   7    0.1231   -0.1832    2.0908    2.0856   2.5678    2.5402
  702208   7   -0.0242   -0.3140    2.0836    2.0764   2.5619    2.5455
  702325   7    0.0136   -0.2596    2.0953    2.0855   2.5761    2.5493
  702540   7    0.1899   -0.1947    2.0993    2.0907   2.5636    2.5507
  702656   7    0.1081   -0.2086    2.0965    2.1047   2.5763    2.5684
    7447   7    0.1364   -0.1670    2.1004    2.0907   2.5754    2.5664
    7449   6    0.2079    0.0379    2.0948    2.0874   2.5624    2.5629
    7567   6    0.0611   -0.2622    2.0758    2.0675   2.5738    2.5510
  800406   8    0.2938   -0.0243    2.1199    2.1116   2.5949    2.5678
  800456   8    0.0478   -0.2390    2.0975    2.0932   2.5647    2.5386
  800470   8    0.2694    0.0783    2.1269    2.1166   2.6074    2.5882
  800666   8    0.1060   -0.2569    2.0897    2.0829   2.5794    2.5712
  800758   8    0.3969    0.0868    2.0980    2.1051   2.5696    2.5622
  801444   8    0.3268    0.0742    2.1276    2.1203   2.5974    2.5687
  801601   8    0.2272   -0.0081    2.1052    2.0937   2.5776    2.5480
  801634   8    0.2469   -0.1260    2.1184    2.1065   2.5928    2.5714
  801754   8    0.2617    0.0169    2.1254    2.1327   2.6002    2.5815
  801773   8    0.1627   -0.0896    2.1054    2.0968   2.6055    2.5950
  801853   8    0.1981   -0.0016    2.1180    2.1130   2.5944    2.5795
  801932   8    0.1418   -0.1487    2.1210    2.1101   2.5925    2.5629
  801979   8    0.1386   -0.2360    2.1100    2.1019   2.5895    2.5683
  802113   8    0.1130   -0.0828    2.0969    2.0863   2.5978    2.5723
  802214   8    0.2840   -0.0090    2.1195    2.1119   2.5955    2.5700
  802450   8    0.0131   -0.3686    2.1011    2.0903   2.5737    2.5450
  802635   8    0.0166   -0.1896    2.1141    2.1069   2.5852    2.5644
    8096   6   -0.0755   -0.4425    2.0760    2.0665   2.5405    2.5166
    8344   6    0.1009   -0.3394    2.0792    2.0656   2.5522    2.5281
    8558   6    0.0347   -0.2796    2.0766    2.0661   2.5523    2.5428
    8632   6    0.0156   -0.2826    2.0832    2.0745   2.5550    2.5329
  900034   9    0.1900   -0.0620    2.1640    2.1506   2.6213    2.5895
  900107   9    0.3033    0.0535    2.1349    2.1255   2.6126    2.5918
  900119   9    0.2890    0.0554    2.1280    2.1374   2.6004    2.6009
  900156   9    0.2063    0.0143    2.1507    2.1635   2.6610    2.6678
  900759   9    0.2014   -0.0869    2.0972    2.0878   2.5719    2.5458
  900859   9    0.2502    0.1631    2.1295    2.1176   2.5997    2.5707
  901048   9    0.2265   -0.0575    2.1320    2.1212   2.6026    2.5700
  901228   9    0.2346   -0.0603    2.1287    2.1180   2.6012    2.5727
  901595   9    0.2071   -0.0858    2.1411    2.1370   2.6424    2.6232
  901636   9    0.2485   -0.0535    2.1203    2.1115   2.5969    2.5718
  901899   9    0.4567    0.2911    2.1386    2.1525   2.6245    2.6137
  902149   9    0.4231    0.2669    2.1707    2.1600   2.6416    2.6122
  902253   9    0.2797   -0.0274    2.1306    2.1256   2.6039    2.5759
  902328   9    0.1627   -0.1497    2.1311    2.1220   2.6091    2.5790
  902348   9    0.2335    0.0210    2.1343    2.1252   2.6103    2.5721
  902722   9    0.3406    0.0325    2.1340    2.1287   2.6073    2.5760
  902942   9    0.1310   -0.0706    2.1405    2.1393   2.6439    2.6114
  902965   9    0.2834   -0.0365    2.1234    2.1135   2.5965    2.5590
    0120   6    0.0402   -0.3374    2.0860    2.0783   2.5590    2.5388
    0332   6    0.0024   -0.3029    2.0908    2.0990   2.5657    2.5602
    0389   8    0.0725   -0.2279    2.1063    2.0967   2.5792    2.5494
 1110356   8    0.4013    0.1720    2.1266    2.1146   2.6026    2.5754
 1110686   6    0.1624   -0.1864    2.0785    2.0679   2.5411    2.5335
    1681   6   -0.1051   -0.4976    2.0740    2.0627   2.5508    2.5278
    2059   6   -0.1001   -0.4606    2.0808    2.0704   2.5469    2.5315
    2135   6    0.0168   -0.3820    2.0752    2.0669   2.5462    2.5326
    2598   6   -0.0537   -0.4488    2.0781    2.0677   2.5542    2.5246
    2672   7    0.1772   -0.0715    2.1022    2.0964   2.5825    2.5801
    2826   7   -0.0723   -0.3621    2.0891    2.0805   2.5595    2.5371
    3411   6   -0.0159   -0.2998    2.0797    2.0713   2.5471    2.5374
    3531   7    0.0697   -0.1438    2.0861    2.0817   2.5549    2.5386
    3736   6    0.0330   -0.2787    2.0870    2.0787   2.5597    2.5448
    3945   6   -0.0242   -0.4328    2.0729    2.0630   2.5422    2.5191
    4618   7   -0.0349   -0.3661    2.0907    2.0830   2.5598    2.5379
    4637   6    0.2220   -0.1975    2.0809    2.0710   2.5507    2.5377
    4836   8    0.1612   -0.1476    2.1058    2.0977   2.5744    2.5425
    4982   7   -0.0130   -0.3031    2.0724    2.0659   2.5636    2.5387
    5402   6    0.1289   -0.3049    2.0719    2.0820   2.5372    2.5473
    5667   6   -0.0788   -0.4536    2.0824    2.0730   2.5476    2.5226
  600018   6    0.1179   -0.1885    2.0754    2.0671   2.5461    2.5299
  600038   6    0.0083   -0.4661    2.0727    2.0644   2.5468    2.5198
  600065   6    0.0783   -0.2347    2.0804    2.0713   2.5496    2.5350
  600124   6    0.0362   -0.3682    2.0803    2.0710   2.5518    2.5281
  600139   6   -0.0403   -0.4453    2.0711    2.0615   2.5454    2.5219
  600286   6    0.0556   -0.3063    2.0815    2.0901   2.5427    2.5419
  600562   6    0.0329   -0.3900    2.0755    2.0698   2.5449    2.5183
  600690   6    0.0838   -0.1537    2.0757    2.0839   2.5465    2.5504
  600847   6    0.0788   -0.1309    2.0866    2.0775   2.5652    2.5423
  600951   6    0.0880   -0.2608    2.0865    2.0782   2.5677    2.5675
  600980   6    0.1256   -0.1900    2.0741    2.0679   2.5405    2.5302
  600987   6   -0.0480   -0.4396    2.0735    2.0643   2.5492    2.5275
  601068   6    0.1165   -0.2455    2.0650    2.0530   2.5346    2.5134
  601290   6    0.0147   -0.4222    2.0718    2.0642   2.5495    2.5249
  601505   6    0.0215   -0.3234    2.0772    2.0689   2.5480    2.5299
  601555   6    0.0583   -0.2969    2.0749    2.0664   2.5360    2.5205
  601624   6    0.0964   -0.3765    2.0771    2.0659   2.5496    2.5374
  601694   6    0.0148   -0.2929    2.0746    2.0660   2.5493    2.5280
  601823   6    0.0704   -0.2741    2.0766    2.0666   2.5456    2.5385
  601844   6    0.1021   -0.3061    2.0867    2.0814   2.5553    2.5381
  601857   6    0.1090   -0.2570    2.0798    2.0706   2.5485    2.5330
  601869   6    0.0803   -0.3519    2.0766    2.0690   2.5447    2.5331
  601928   6    0.0929   -0.1837    2.0810    2.0707   2.5529    2.5241
  601961   6   -0.0064   -0.4727    2.0738    2.0833   2.5454    2.5515
  602214   6    0.0549   -0.3042    2.0774    2.0668   2.5486    2.5212
    6204   6   -0.0433   -0.3960    2.0754    2.0677   2.5485    2.5277
    6271   8    0.2119   -0.0979    2.1354    2.1251   2.5946    2.5771
    6399   6    0.0336   -0.2542    2.0899    2.0852   2.5604    2.5447
    6640   6    0.0639   -0.3180    2.0758    2.0681   2.5345    2.5071
    6935   6   -0.0161   -0.4755    2.0799    2.0678   2.5474    2.5245
  700020   7    0.0237   -0.2839    2.0848    2.0756   2.5612    2.5358
  700064   7    0.1257   -0.2782    2.0898    2.0980   2.5703    2.5601
  700118   7    0.1084   -0.1718    2.0990    2.0935   2.5850    2.5682
  700464   7    0.0540   -0.3691    2.0740    2.0684   2.5416    2.5259
  700514   7    0.0244   -0.3332    2.0842    2.0716   2.5632    2.5401
  700583   7    0.1187   -0.1644    2.0964    2.0867   2.5712    2.5432
  700967   7    0.1189   -0.0319    2.0911    2.0835   2.5676    2.5552
  700973   7    0.0350   -0.3681    2.0751    2.0678   2.5546    2.5324
  701018   7    0.0860   -0.1652    2.0890    2.0795   2.5691    2.5448
  701360   7    0.0437   -0.3070    2.0852    2.0758   2.5515    2.5322
  701421   7    0.0205   -0.1547    2.0917    2.0828   2.5710    2.5403
  701526   7    0.1612   -0.2151    2.1025    2.0992   2.5746    2.5651
  701545   7    0.0315   -0.1620    2.0868    2.0785   2.5662    2.5383
  701840   7    0.0016   -0.3142    2.0965    2.0864   2.5745    2.5410
  701929   7    0.1319   -0.2936    2.1019    2.0909   2.5746    2.5519
  702152   7    0.0588   -0.2808    2.0886    2.0790   2.5606    2.5381
  702378   7    0.1825   -0.2561    2.0902    2.0806   2.5588    2.5529
  702442   7    0.1520   -0.2060    2.0942    2.0853   2.5736    2.5610
  702470   7    0.2236   -0.1433    2.0801    2.0773   2.5502    2.5450
  702573   7    0.1641   -0.2203    2.1042    2.1118   2.5835    2.5882
  800022   8    0.1947   -0.0558    2.1176    2.1078   2.5917    2.5653
  800064   8    0.0804   -0.1900    2.1027    2.0899   2.5776    2.5558
  800322   8    0.2103   -0.0262    2.1149    2.1102   2.5928    2.5546
  800824   8    0.2535   -0.1593    2.1176    2.1079   2.5913    2.5707
  800993   8    0.2597    0.0432    2.1177    2.1145   2.5897    2.5763
  801040   8    0.0793   -0.2258    2.0870    2.0811   2.5617    2.5509
  801047   8    0.1475   -0.0396    2.1233    2.1138   2.5932    2.5629
  801102   8    0.2281   -0.0475    2.1335    2.1303   2.6005    2.5926
  801274   8    0.1501   -0.0640    2.1073    2.0986   2.5819    2.5511
  801461   8    0.2712   -0.0414    2.1135    2.1079   2.5888    2.5637
  801466   8    0.2356   -0.1276    2.1236    2.1166   2.5980    2.5756
  801467   8    0.1734   -0.0455    2.1060    2.0960   2.5821    2.5540
  801587   8    0.2538   -0.0208    2.1070    2.1015   2.5796    2.5646
  801609   8    0.2407   -0.0801    2.1644    2.1506   2.6132    2.5926
  801682   8    0.0946   -0.1672    2.0992    2.0900   2.5673    2.5464
  802124   8    0.2469   -0.0577    2.1184    2.1114   2.5967    2.5778
  802566   8    0.1333   -0.1657    2.1020    2.0918   2.5795    2.5418
  802597   8    0.1221   -0.1720    2.1069    2.0971   2.5777    2.5552
    8881   6   -0.0904   -0.5064    2.0709    2.0656   2.5760    2.5661
    8956   8    0.1434   -0.1634    2.1035    2.1000   2.5782    2.5478
  900000   9    0.2292   -0.0741    2.1356    2.1284   2.6100    2.5864
  900274   9    0.0969   -0.1322    2.1330    2.1308   2.6369    2.6082
  900642   9    0.3853    0.2004    2.1989    2.1926   2.6954    2.6716
  900691   9    0.1982   -0.0932    2.1330    2.1221   2.6079    2.5730
  900882   9    0.2611   -0.0760    2.1282    2.1176   2.6000    2.5622
  901297   9    0.3201    0.0070    2.1433    2.1400   2.6401    2.6267
  901402   9    0.1874   -0.0586    2.1221    2.1148   2.6141    2.5716
  901687   9    0.2421    0.0941    2.1328    2.1240   2.6073    2.5676
  902787   9    0.2145   -0.0938    2.1277    2.1164   2.6001    2.5675
 1110532   6    0.3482    0.1531    2.0864    2.0813   2.5497    2.5569
    3208   6    0.0483   -0.2360    2.0849    2.0831   2.5531    2.5368
    4088   6   -0.0163   -0.3563    2.0692    2.0607   2.5357    2.5188
  600165   6   -0.0846   -0.4287    2.0686    2.0584   2.5401    2.5126
  600293   6    0.1147   -0.1670    2.0710    2.0616   2.5416    2.5288
  600316   6   -0.0648   -0.5170    2.0759    2.0698   2.5400    2.5279
  600381   6    0.0482   -0.2830    2.0702    2.0582   2.5444    2.5266
  600539   6    0.1409   -0.2096    2.0779    2.0715   2.5432    2.5231
  600679   6    0.0993   -0.3012    2.0733    2.0651   2.5422    2.5241
  600766   6    0.0146   -0.3680    2.0781    2.0670   2.5458    2.5301
  600928   6    0.0422   -0.3262    2.0738    2.0658   2.5456    2.5262
  601065   6    0.0602   -0.3458    2.0671    2.0621   2.5333    2.5259
  601098   6    0.0018   -0.3201    2.0775    2.0666   2.5480    2.5212
  601620   6   -0.0441   -0.4197    2.0729    2.0629   2.5436    2.5238
  601998   6    0.1754   -0.0804    2.0788    2.0693   2.5497    2.5456
  602149   6    0.0290   -0.3222    2.0752    2.0607   2.5477    2.5252
  602158   6   -0.0113   -0.4403    2.0755    2.0628   2.5450    2.5234
    6452   6    0.0230   -0.1672    2.0833    2.0795   2.5509    2.5387
  700974   7    0.0160   -0.2935    2.0705    2.0860   2.5531    2.5632
  701071   7    0.0817   -0.3782    2.0928    2.0827   2.5726    2.5541
  701084   7   -0.0106   -0.3610    2.0901    2.0821   2.5773    2.5567
  701103   7    0.1603   -0.0848    2.0985    2.0944   2.5874    2.5664
  701169   7   -0.0948   -0.3461    2.0827    2.0769   2.5543    2.5387
  701252   7    0.0633   -0.0848    2.0974    2.0878   2.5763    2.5582
  701266   7   -0.0313   -0.3791    2.0836    2.0731   2.5569    2.5317
  701623   7    0.2636   -0.0871    2.1024    2.0996   2.5698    2.5494
  701706   7    0.0268   -0.2376    2.0828    2.0744   2.5617    2.5247
  701767   7    0.2162   -0.1587    2.0991    2.0953   2.5809    2.5636
  702021   7    0.1402   -0.1512    2.1025    2.0997   2.5829    2.5660
  702194   7   -0.0075   -0.3754    2.0863    2.0746   2.5643    2.5423
  702278   7    0.1283   -0.1078    2.0949    2.0851   2.5638    2.5389
  702308   7    0.0729   -0.2761    2.0946    2.0882   2.5611    2.5357
  702538   7    0.0196   -0.2995    2.0927    2.0851   2.5730    2.5466
  702775   7    0.0692   -0.2053    2.0917    2.0818   2.5644    2.5372
    7808   6   -0.0046   -0.2826    2.0772    2.0681   2.5477    2.5331
  800114   8    0.2084   -0.0931    2.1129    2.1082   2.5847    2.5635
  800126   8    0.2514   -0.1251    2.1284    2.1205   2.6012    2.5857
  800668   8    0.2192   -0.0600    2.1188    2.1104   2.5943    2.5618
  800936   8    0.1831   -0.1224    2.0986    2.1062   2.5737    2.5778
  800949   8    0.3207    0.0556    2.1333    2.1300   2.6505    2.6402
  801090   8    0.1904   -0.1277    2.1168    2.1151   2.5908    2.5879
  801362   8    0.2346   -0.0858    2.1153    2.1082   2.5846    2.5622
  801689   8    0.1331   -0.0805    2.1026    2.0922   2.5716    2.5489
  801700   8    0.0756   -0.1213    2.0934    2.1040   2.5725    2.5759
  801739   8    0.2844    0.0223    2.1519    2.1593   2.6158    2.5996
  801816   8    0.2405   -0.0944    2.1101    2.1023   2.5903    2.5723
  802033   8    0.1218   -0.2126    2.1104    2.1194   2.5787    2.5698
  802200   8    0.2282   -0.0832    2.1059    2.0970   2.5829    2.5579
  802253   8    0.2991   -0.0030    2.1162    2.1228   2.5906    2.5752
  802590   8    0.1190   -0.1835    2.1057    2.1147   2.5815    2.5662
    8380   6   -0.0641   -0.4044    2.0767    2.0672   2.5555    2.5335
    8425   6    0.0481   -0.2876    2.0827    2.0711   2.5553    2.5365
    8463   7    0.0896   -0.1649    2.1047    2.1025   2.5904    2.5703
  901262   9    0.2820    0.1272    2.1382    2.1451   2.6183    2.5842
  901292   9    0.2001    0.0444    2.1219    2.1131   2.5937    2.5687
  902212   9    0.2191   -0.0448    2.1255    2.1150   2.5979    2.5672
  902499   9    0.1229    0.0115    2.1425    2.1405   2.6432    2.6103
  902904   9    0.2368   -0.0542    2.1181    2.1251   2.5970    2.5849
  903363   9    0.2654   -0.0181    2.1223    2.1203   2.6062    2.5766
